	x		f(x)	f'(x) analyt.	f'(x) finite	f''(x) analyt.	f''(x) finite
      0.10	      0.99	     -0.19	     -0.19	     -1.97	     -1.96
      0.10	      0.99	     -0.19	     -0.19	     -2.03	     -1.96
      0.10	      0.99	     -0.19	     -0.19	     -1.91	     -1.96
      0.10	      0.99	     -0.20	     -0.19	     -1.97	     -1.96
      0.10	      0.99	     -0.20	     -0.20	     -1.85	     -1.96
      0.10	      0.99	     -0.20	     -0.20	     -2.15	     -1.96
      0.10	      0.99	     -0.20	     -0.20	     -1.79	     -1.96
      0.10	      0.99	     -0.20	     -0.20	     -2.09	     -1.96
      0.10	      0.99	     -0.21	     -0.20	     -1.85	     -1.96
      0.10	      0.99	     -0.21	     -0.21	     -2.15	     -1.96
      0.11	      0.99	     -0.21	     -0.21	     -1.73	     -1.96
      0.11	      0.99	     -0.21	     -0.21	     -2.15	     -1.96
      0.11	      0.99	     -0.21	     -0.21	     -1.85	     -1.95
      0.11	      0.99	     -0.22	     -0.21	     -1.91	     -1.95
      0.11	      0.99	     -0.22	     -0.22	     -2.09	     -1.95
      0.11	      0.99	     -0.22	     -0.22	     -1.91	     -1.95
      0.11	      0.99	     -0.22	     -0.22	     -1.91	     -1.95
      0.11	      0.99	     -0.22	     -0.22	     -1.97	     -1.95
      0.11	      0.99	     -0.23	     -0.22	     -1.91	     -1.95
      0.11	      0.99	     -0.23	     -0.23	     -2.03	     -1.95
      0.12	      0.99	     -0.23	     -0.23	     -1.97	     -1.95
      0.12	      0.99	     -0.23	     -0.23	     -1.91	     -1.95
      0.12	      0.99	     -0.23	     -0.23	     -1.97	     -1.95
      0.12	      0.99	     -0.23	     -0.23	     -1.85	     -1.94
      0.12	      0.99	     -0.24	     -0.24	     -1.97	     -1.94
      0.12	      0.99	     -0.24	     -0.24	     -2.03	     -1.94
      0.12	      0.99	     -0.24	     -0.24	     -1.85	     -1.94
      0.12	      0.99	     -0.24	     -0.24	     -1.97	     -1.94
      0.12	      0.98	     -0.24	     -0.24	     -2.03	     -1.94
      0.12	      0.98	     -0.25	     -0.25	     -1.97	     -1.94
      0.13	      0.98	     -0.25	     -0.25	     -1.85	     -1.94
      0.13	      0.98	     -0.25	     -0.25	     -1.85	     -1.94
      0.13	      0.98	     -0.25	     -0.25	     -2.09	     -1.94
      0.13	      0.98	     -0.25	     -0.25	     -1.91	     -1.93
      0.13	      0.98	     -0.26	     -0.26	     -1.79	     -1.93
      0.13	      0.98	     -0.26	     -0.26	     -2.03	     -1.93
      0.13	      0.98	     -0.26	     -0.26	     -1.97	     -1.93
      0.13	      0.98	     -0.26	     -0.26	     -1.97	     -1.93
      0.13	      0.98	     -0.26	     -0.26	     -1.91	     -1.93
      0.13	      0.98	     -0.27	     -0.26	     -1.91	     -1.93
      0.14	      0.98	     -0.27	     -0.27	     -1.91	     -1.93
      0.14	      0.98	     -0.27	     -0.27	     -1.91	     -1.93
      0.14	      0.98	     -0.27	     -0.27	     -2.03	     -1.93
      0.14	      0.98	     -0.27	     -0.27	     -1.79	     -1.92
      0.14	      0.98	     -0.28	     -0.27	     -2.03	     -1.92
      0.14	      0.98	     -0.28	     -0.28	     -1.85	     -1.92
      0.14	      0.98	     -0.28	     -0.28	     -1.91	     -1.92
      0.14	      0.98	     -0.28	     -0.28	     -2.03	     -1.92
      0.14	      0.98	     -0.28	     -0.28	     -1.85	     -1.92
      0.14	      0.98	     -0.28	     -0.28	     -1.91	     -1.92
      0.15	      0.98	     -0.29	     -0.29	     -1.91	     -1.92
      0.15	      0.98	     -0.29	     -0.29	     -2.09	     -1.92
      0.15	      0.98	     -0.29	     -0.29	     -1.67	     -1.91
      0.15	      0.98	     -0.29	     -0.29	     -1.97	     -1.91
      0.15	      0.98	     -0.29	     -0.29	     -2.03	     -1.91
      0.15	      0.98	     -0.30	     -0.30	     -1.91	     -1.91
      0.15	      0.98	     -0.30	     -0.30	     -1.85	     -1.91
      0.15	      0.98	     -0.30	     -0.30	     -1.85	     -1.91
      0.15	      0.98	     -0.30	     -0.30	     -2.03	     -1.91
      0.15	      0.98	     -0.30	     -0.30	     -1.79	     -1.91
      0.16	      0.98	     -0.31	     -0.31	     -2.03	     -1.90
      0.16	      0.98	     -0.31	     -0.31	     -1.85	     -1.90
      0.16	      0.98	     -0.31	     -0.31	     -1.85	     -1.90
      0.16	      0.98	     -0.31	     -0.31	     -1.97	     -1.90
      0.16	      0.97	     -0.31	     -0.31	     -1.91	     -1.90
      0.16	      0.97	     -0.32	     -0.31	     -1.85	     -1.90
      0.16	      0.97	     -0.32	     -0.32	     -1.97	     -1.90
      0.16	      0.97	     -0.32	     -0.32	     -1.79	     -1.90
      0.16	      0.97	     -0.32	     -0.32	     -1.97	     -1.89
      0.16	      0.97	     -0.32	     -0.32	     -1.97	     -1.89
      0.17	      0.97	     -0.33	     -0.32	     -1.85	     -1.89
      0.17	      0.97	     -0.33	     -0.33	     -1.79	     -1.89
      0.17	      0.97	     -0.33	     -0.33	     -1.97	     -1.89
      0.17	      0.97	     -0.33	     -0.33	     -1.91	     -1.89
      0.17	      0.97	     -0.33	     -0.33	     -1.85	     -1.89
      0.17	      0.97	     -0.33	     -0.33	     -1.91	     -1.89
      0.17	      0.97	     -0.34	     -0.34	     -1.85	     -1.88
      0.17	      0.97	     -0.34	     -0.34	     -1.97	     -1.88
      0.17	      0.97	     -0.34	     -0.34	     -1.79	     -1.88
      0.17	      0.97	     -0.34	     -0.34	     -1.91	     -1.88
      0.18	      0.97	     -0.34	     -0.34	     -1.85	     -1.88
      0.18	      0.97	     -0.35	     -0.34	     -1.97	     -1.88
      0.18	      0.97	     -0.35	     -0.35	     -1.79	     -1.88
      0.18	      0.97	     -0.35	     -0.35	     -1.91	     -1.87
      0.18	      0.97	     -0.35	     -0.35	     -1.85	     -1.87
      0.18	      0.97	     -0.35	     -0.35	     -1.91	     -1.87
      0.18	      0.97	     -0.36	     -0.35	     -1.91	     -1.87
      0.18	      0.97	     -0.36	     -0.36	     -1.85	     -1.87
      0.18	      0.97	     -0.36	     -0.36	     -1.79	     -1.87
      0.18	      0.97	     -0.36	     -0.36	     -1.97	     -1.87
      0.19	      0.97	     -0.36	     -0.36	     -1.79	     -1.86
      0.19	      0.97	     -0.36	     -0.36	     -1.91	     -1.86
      0.19	      0.97	     -0.37	     -0.37	     -1.79	     -1.86
      0.19	      0.97	     -0.37	     -0.37	     -1.97	     -1.86
      0.19	      0.96	     -0.37	     -0.37	     -1.79	     -1.86
      0.19	      0.96	     -0.37	     -0.37	     -1.91	     -1.86
      0.19	      0.96	     -0.37	     -0.37	     -1.91	     -1.86
      0.19	      0.96	     -0.38	     -0.37	     -1.67	     -1.85
      0.19	      0.96	     -0.38	     -0.38	     -1.97	     -1.85
      0.19	      0.96	     -0.38	     -0.38	     -1.91	     -1.85
      0.20	      0.96	     -0.38	     -0.38	     -1.79	     -1.85
      0.20	      0.96	     -0.38	     -0.38	     -1.85	     -1.85
      0.20	      0.96	     -0.38	     -0.38	     -1.91	     -1.85
      0.20	      0.96	     -0.39	     -0.39	     -1.73	     -1.85
      0.20	      0.96	     -0.39	     -0.39	     -1.91	     -1.84
      0.20	      0.96	     -0.39	     -0.39	     -1.79	     -1.84
      0.20	      0.96	     -0.39	     -0.39	     -1.91	     -1.84
      0.20	      0.96	     -0.39	     -0.39	     -1.79	     -1.84
      0.20	      0.96	     -0.40	     -0.39	     -1.91	     -1.84
      0.20	      0.96	     -0.40	     -0.40	     -1.79	     -1.84
      0.21	      0.96	     -0.40	     -0.40	     -1.91	     -1.83
      0.21	      0.96	     -0.40	     -0.40	     -1.79	     -1.83
      0.21	      0.96	     -0.40	     -0.40	     -1.79	     -1.83
      0.21	      0.96	     -0.41	     -0.40	     -1.85	     -1.83
      0.21	      0.96	     -0.41	     -0.41	     -1.85	     -1.83
      0.21	      0.96	     -0.41	     -0.41	     -1.85	     -1.83
      0.21	      0.96	     -0.41	     -0.41	     -1.79	     -1.82
      0.21	      0.96	     -0.41	     -0.41	     -1.79	     -1.82
      0.21	      0.96	     -0.41	     -0.41	     -1.85	     -1.82
      0.21	      0.95	     -0.42	     -0.42	     -1.85	     -1.82
      0.22	      0.95	     -0.42	     -0.42	     -1.85	     -1.82
      0.22	      0.95	     -0.42	     -0.42	     -1.61	     -1.82
      0.22	      0.95	     -0.42	     -0.42	     -2.09	     -1.81
      0.22	      0.95	     -0.42	     -0.42	     -1.73	     -1.81
      0.22	      0.95	     -0.42	     -0.42	     -1.73	     -1.81
      0.22	      0.95	     -0.43	     -0.43	     -1.85	     -1.81
      0.22	      0.95	     -0.43	     -0.43	     -1.85	     -1.81
      0.22	      0.95	     -0.43	     -0.43	     -1.73	     -1.81
      0.22	      0.95	     -0.43	     -0.43	     -1.91	     -1.80
      0.22	      0.95	     -0.43	     -0.43	     -1.79	     -1.80
      0.23	      0.95	     -0.44	     -0.43	     -1.73	     -1.80
      0.23	      0.95	     -0.44	     -0.44	     -1.85	     -1.80
      0.23	      0.95	     -0.44	     -0.44	     -1.79	     -1.80
      0.23	      0.95	     -0.44	     -0.44	     -1.79	     -1.80
      0.23	      0.95	     -0.44	     -0.44	     -1.85	     -1.79
      0.23	      0.95	     -0.44	     -0.44	     -1.73	     -1.79
      0.23	      0.95	     -0.45	     -0.45	     -1.79	     -1.79
      0.23	      0.95	     -0.45	     -0.45	     -1.79	     -1.79
      0.23	      0.95	     -0.45	     -0.45	     -1.85	     -1.79
      0.23	      0.95	     -0.45	     -0.45	     -1.67	     -1.78
      0.24	      0.95	     -0.45	     -0.45	     -1.91	     -1.78
      0.24	      0.95	     -0.46	     -0.45	     -1.73	     -1.78
      0.24	      0.94	     -0.46	     -0.46	     -1.79	     -1.78
      0.24	      0.94	     -0.46	     -0.46	     -1.67	     -1.78
      0.24	      0.94	     -0.46	     -0.46	     -1.91	     -1.78
      0.24	      0.94	     -0.46	     -0.46	     -1.73	     -1.77
      0.24	      0.94	     -0.46	     -0.46	     -1.85	     -1.77
      0.24	      0.94	     -0.47	     -0.47	     -1.79	     -1.77
      0.24	      0.94	     -0.47	     -0.47	     -1.67	     -1.77
      0.24	      0.94	     -0.47	     -0.47	     -1.73	     -1.77
      0.25	      0.94	     -0.47	     -0.47	     -1.79	     -1.76
      0.25	      0.94	     -0.47	     -0.47	     -1.79	     -1.76
      0.25	      0.94	     -0.48	     -0.47	     -1.79	     -1.76
      0.25	      0.94	     -0.48	     -0.48	     -1.79	     -1.76
      0.25	      0.94	     -0.48	     -0.48	     -1.67	     -1.76
      0.25	      0.94	     -0.48	     -0.48	     -1.79	     -1.76
      0.25	      0.94	     -0.48	     -0.48	     -1.73	     -1.75
      0.25	      0.94	     -0.48	     -0.48	     -1.91	     -1.75
      0.25	      0.94	     -0.49	     -0.48	     -1.55	     -1.75
      0.25	      0.94	     -0.49	     -0.49	     -1.85	     -1.75
      0.26	      0.94	     -0.49	     -0.49	     -1.67	     -1.75
      0.26	      0.94	     -0.49	     -0.49	     -1.79	     -1.74
      0.26	      0.94	     -0.49	     -0.49	     -1.79	     -1.74
      0.26	      0.93	     -0.49	     -0.49	     -1.73	     -1.74
      0.26	      0.93	     -0.50	     -0.50	     -1.61	     -1.74
      0.26	      0.93	     -0.50	     -0.50	     -1.91	     -1.74
      0.26	      0.93	     -0.50	     -0.50	     -1.61	     -1.73
      0.26	      0.93	     -0.50	     -0.50	     -1.85	     -1.73
      0.26	      0.93	     -0.50	     -0.50	     -1.55	     -1.73
      0.26	      0.93	     -0.50	     -0.50	     -1.85	     -1.73
      0.27	      0.93	     -0.51	     -0.51	     -1.73	     -1.73
      0.27	      0.93	     -0.51	     -0.51	     -1.79	     -1.72
      0.27	      0.93	     -0.51	     -0.51	     -1.61	     -1.72
      0.27	      0.93	     -0.51	     -0.51	     -1.79	     -1.72
      0.27	      0.93	     -0.51	     -0.51	     -1.67	     -1.72
      0.27	      0.93	     -0.51	     -0.51	     -1.73	     -1.72
      0.27	      0.93	     -0.52	     -0.52	     -1.67	     -1.71
      0.27	      0.93	     -0.52	     -0.52	     -1.73	     -1.71
      0.27	      0.93	     -0.52	     -0.52	     -1.79	     -1.71
      0.27	      0.93	     -0.52	     -0.52	     -1.73	     -1.71
      0.28	      0.93	     -0.52	     -0.52	     -1.55	     -1.71
      0.28	      0.93	     -0.53	     -0.52	     -1.79	     -1.70
      0.28	      0.93	     -0.53	     -0.53	     -1.67	     -1.70
      0.28	      0.92	     -0.53	     -0.53	     -1.85	     -1.70
      0.28	      0.92	     -0.53	     -0.53	     -1.49	     -1.70
      0.28	      0.92	     -0.53	     -0.53	     -1.85	     -1.69
      0.28	      0.92	     -0.53	     -0.53	     -1.55	     -1.69
      0.28	      0.92	     -0.54	     -0.53	     -1.85	     -1.69
      0.28	      0.92	     -0.54	     -0.54	     -1.61	     -1.69
      0.28	      0.92	     -0.54	     -0.54	     -1.67	     -1.69
      0.28	      0.92	     -0.54	     -0.54	     -1.73	     -1.68
      0.29	      0.92	     -0.54	     -0.54	     -1.61	     -1.68
      0.29	      0.92	     -0.54	     -0.54	     -1.73	     -1.68
      0.29	      0.92	     -0.55	     -0.54	     -1.61	     -1.68
      0.29	      0.92	     -0.55	     -0.55	     -1.85	     -1.68
      0.29	      0.92	     -0.55	     -0.55	     -1.49	     -1.67
      0.29	      0.92	     -0.55	     -0.55	     -1.79	     -1.67
      0.29	      0.92	     -0.55	     -0.55	     -1.55	     -1.67
      0.29	      0.92	     -0.55	     -0.55	     -1.79	     -1.67
      0.29	      0.92	     -0.56	     -0.55	     -1.67	     -1.66
      0.29	      0.92	     -0.56	     -0.56	     -1.49	     -1.66
      0.30	      0.91	     -0.56	     -0.56	     -1.85	     -1.66
      0.30	      0.91	     -0.56	     -0.56	     -1.61	     -1.66
      0.30	      0.91	     -0.56	     -0.56	     -1.61	     -1.66
      0.30	      0.91	     -0.56	     -0.56	     -1.67	     -1.65
      0.30	      0.91	     -0.57	     -0.56	     -1.67	     -1.65
      0.30	      0.91	     -0.57	     -0.57	     -1.67	     -1.65
      0.30	      0.91	     -0.57	     -0.57	     -1.61	     -1.65
      0.30	      0.91	     -0.57	     -0.57	     -1.67	     -1.64
      0.30	      0.91	     -0.57	     -0.57	     -1.61	     -1.64
      0.30	      0.91	     -0.57	     -0.57	     -1.67	     -1.64
      0.31	      0.91	     -0.58	     -0.57	     -1.61	     -1.64
      0.31	      0.91	     -0.58	     -0.58	     -1.61	     -1.63
      0.31	      0.91	     -0.58	     -0.58	     -1.67	     -1.63
      0.31	      0.91	     -0.58	     -0.58	     -1.67	     -1.63
      0.31	      0.91	     -0.58	     -0.58	     -1.61	     -1.63
      0.31	      0.91	     -0.58	     -0.58	     -1.61	     -1.63
      0.31	      0.91	     -0.58	     -0.58	     -1.49	     -1.62
      0.31	      0.91	     -0.59	     -0.59	     -1.79	     -1.62
      0.31	      0.90	     -0.59	     -0.59	     -1.61	     -1.62
      0.31	      0.90	     -0.59	     -0.59	     -1.61	     -1.62
      0.32	      0.90	     -0.59	     -0.59	     -1.61	     -1.61
      0.32	      0.90	     -0.59	     -0.59	     -1.55	     -1.61
      0.32	      0.90	     -0.59	     -0.59	     -1.67	     -1.61
      0.32	      0.90	     -0.60	     -0.60	     -1.55	     -1.61
      0.32	      0.90	     -0.60	     -0.60	     -1.67	     -1.60
      0.32	      0.90	     -0.60	     -0.60	     -1.55	     -1.60
      0.32	      0.90	     -0.60	     -0.60	     -1.61	     -1.60
      0.32	      0.90	     -0.60	     -0.60	     -1.73	     -1.60
      0.32	      0.90	     -0.60	     -0.60	     -1.43	     -1.59
      0.32	      0.90	     -0.61	     -0.61	     -1.67	     -1.59
      0.33	      0.90	     -0.61	     -0.61	     -1.55	     -1.59
      0.33	      0.90	     -0.61	     -0.61	     -1.55	     -1.59
      0.33	      0.90	     -0.61	     -0.61	     -1.67	     -1.58
      0.33	      0.90	     -0.61	     -0.61	     -1.49	     -1.58
      0.33	      0.89	     -0.61	     -0.61	     -1.67	     -1.58
      0.33	      0.89	     -0.62	     -0.61	     -1.55	     -1.58
      0.33	      0.89	     -0.62	     -0.62	     -1.55	     -1.58
      0.33	      0.89	     -0.62	     -0.62	     -1.61	     -1.57
      0.33	      0.89	     -0.62	     -0.62	     -1.55	     -1.57
      0.33	      0.89	     -0.62	     -0.62	     -1.61	     -1.57
      0.34	      0.89	     -0.62	     -0.62	     -1.49	     -1.57
      0.34	      0.89	     -0.62	     -0.62	     -1.67	     -1.56
      0.34	      0.89	     -0.63	     -0.63	     -1.49	     -1.56
      0.34	      0.89	     -0.63	     -0.63	     -1.55	     -1.56
      0.34	      0.89	     -0.63	     -0.63	     -1.49	     -1.56
      0.34	      0.89	     -0.63	     -0.63	     -1.67	     -1.55
      0.34	      0.89	     -0.63	     -0.63	     -1.55	     -1.55
      0.34	      0.89	     -0.63	     -0.63	     -1.49	     -1.55
      0.34	      0.89	     -0.64	     -0.63	     -1.55	     -1.55
      0.34	      0.89	     -0.64	     -0.64	     -1.61	     -1.54
      0.35	      0.88	     -0.64	     -0.64	     -1.43	     -1.54
      0.35	      0.88	     -0.64	     -0.64	     -1.67	     -1.54
      0.35	      0.88	     -0.64	     -0.64	     -1.43	     -1.53
      0.35	      0.88	     -0.64	     -0.64	     -1.55	     -1.53
      0.35	      0.88	     -0.64	     -0.64	     -1.49	     -1.53
      0.35	      0.88	     -0.65	     -0.65	     -1.61	     -1.53
      0.35	      0.88	     -0.65	     -0.65	     -1.49	     -1.52
      0.35	      0.88	     -0.65	     -0.65	     -1.55	     -1.52
      0.35	      0.88	     -0.65	     -0.65	     -1.43	     -1.52
      0.35	      0.88	     -0.65	     -0.65	     -1.61	     -1.52
      0.36	      0.88	     -0.65	     -0.65	     -1.49	     -1.51
      0.36	      0.88	     -0.66	     -0.65	     -1.55	     -1.51
      0.36	      0.88	     -0.66	     -0.66	     -1.37	     -1.51
      0.36	      0.88	     -0.66	     -0.66	     -1.61	     -1.51
      0.36	      0.88	     -0.66	     -0.66	     -1.49	     -1.50
      0.36	      0.88	     -0.66	     -0.66	     -1.55	     -1.50
      0.36	      0.87	     -0.66	     -0.66	     -1.43	     -1.50
      0.36	      0.87	     -0.66	     -0.66	     -1.49	     -1.50
      0.36	      0.87	     -0.67	     -0.67	     -1.55	     -1.49
      0.36	      0.87	     -0.67	     -0.67	     -1.43	     -1.49
      0.37	      0.87	     -0.67	     -0.67	     -1.55	     -1.49
      0.37	      0.87	     -0.67	     -0.67	     -1.49	     -1.49
      0.37	      0.87	     -0.67	     -0.67	     -1.37	     -1.48
      0.37	      0.87	     -0.67	     -0.67	     -1.55	     -1.48
      0.37	      0.87	     -0.68	     -0.67	     -1.55	     -1.48
      0.37	      0.87	     -0.68	     -0.68	     -1.37	     -1.47
      0.37	      0.87	     -0.68	     -0.68	     -1.55	     -1.47
      0.37	      0.87	     -0.68	     -0.68	     -1.43	     -1.47
      0.37	      0.87	     -0.68	     -0.68	     -1.49	     -1.47
      0.37	      0.87	     -0.68	     -0.68	     -1.43	     -1.46
      0.38	      0.87	     -0.68	     -0.68	     -1.43	     -1.46
      0.38	      0.86	     -0.69	     -0.68	     -1.49	     -1.46
      0.38	      0.86	     -0.69	     -0.69	     -1.43	     -1.46
      0.38	      0.86	     -0.69	     -0.69	     -1.43	     -1.45
      0.38	      0.86	     -0.69	     -0.69	     -1.55	     -1.45
      0.38	      0.86	     -0.69	     -0.69	     -1.37	     -1.45
      0.38	      0.86	     -0.69	     -0.69	     -1.49	     -1.44
      0.38	      0.86	     -0.69	     -0.69	     -1.49	     -1.44
      0.38	      0.86	     -0.70	     -0.69	     -1.37	     -1.44
      0.38	      0.86	     -0.70	     -0.70	     -1.37	     -1.44
      0.39	      0.86	     -0.70	     -0.70	     -1.49	     -1.43
      0.39	      0.86	     -0.70	     -0.70	     -1.49	     -1.43
      0.39	      0.86	     -0.70	     -0.70	     -1.37	     -1.43
      0.39	      0.86	     -0.70	     -0.70	     -1.49	     -1.42
      0.39	      0.86	     -0.70	     -0.70	     -1.31	     -1.42
      0.39	      0.85	     -0.71	     -0.70	     -1.37	     -1.42
      0.39	      0.85	     -0.71	     -0.71	     -1.61	     -1.42
      0.39	      0.85	     -0.71	     -0.71	     -1.25	     -1.41
      0.39	      0.85	     -0.71	     -0.71	     -1.49	     -1.41
      0.39	      0.85	     -0.71	     -0.71	     -1.43	     -1.41
      0.40	      0.85	     -0.71	     -0.71	     -1.31	     -1.40
      0.40	      0.85	     -0.71	     -0.71	     -1.55	     -1.40
      0.40	      0.85	     -0.72	     -0.71	     -1.25	     -1.40
      0.40	      0.85	     -0.72	     -0.72	     -1.43	     -1.40
      0.40	      0.85	     -0.72	     -0.72	     -1.37	     -1.39
      0.40	      0.85	     -0.72	     -0.72	     -1.55	     -1.39
      0.40	      0.85	     -0.72	     -0.72	     -1.25	     -1.39
      0.40	      0.85	     -0.72	     -0.72	     -1.37	     -1.38
      0.40	      0.85	     -0.72	     -0.72	     -1.49	     -1.38
      0.40	      0.84	     -0.72	     -0.72	     -1.25	     -1.38
      0.41	      0.84	     -0.73	     -0.73	     -1.37	     -1.38
      0.41	      0.84	     -0.73	     -0.73	     -1.43	     -1.37
      0.41	      0.84	     -0.73	     -0.73	     -1.43	     -1.37
